,L-Precision,L-Recall,L-Measure,Expanded L-Precision,Expanded L-Recall,Expanded L-Measure,ref_name,est_name
TRNHSTA127F8E6CAF2,0.6602111747315982,0.6971650083271891,0.6781850674471774,0.8103884558108898,0.7771008222718133,0.7933956393466983,Reference,Estimate
TRNIEAG127F92CD3AC,0.3441867586107303,0.3994164010387364,0.3697505440248295,0.4889074221403082,0.4655999493412999,0.4769691209985573,Reference,Estimate
TRNIGES149E337E53D,0.7533754051448995,0.7646172858266135,0.7589547181834602,0.7504647460824433,0.7528925503116459,0.7516766878402521,Reference,Estimate
TRNIPEI149E379918F,0.38510199111409504,0.5261087937939987,0.44469522834530295,0.5910096183505237,0.5781449377030702,0.58450650038354,Reference,Estimate
TRNIWPE149E35E9B6D,0.6402345643887348,0.7704158602026268,0.6993183485524209,0.7629618501981187,0.7335145608686644,0.7479484773283761,Reference,Estimate
TRNJHGW149E3E0C53C,0.7273443461463496,0.7018707985209559,0.7143805590561051,0.7300699058348645,0.7331730615602323,0.7316181932066079,Reference,Estimate
TRNJJIG149E3F26E26,0.6601519322291584,0.7129679333026906,0.6855441693065856,0.7445262246376158,0.7366764005787141,0.7405805120314218,Reference,Estimate
TRNKCIC149E2CBABC5,0.5947378264955148,0.45958810435870434,0.518500820800325,0.6350061661314687,0.5897155249743061,0.6115234135912738,Reference,Estimate
TRNKEBH149E2BEB0F5,0.309505736211685,0.3510130223156668,0.32895521130669086,0.5120066025628341,0.4400150390752764,0.47328883164007757,Reference,Estimate
TRNKQUC149E37B1823,0.46323810317817715,0.527033984409345,0.4930810962126491,0.5296808170711365,0.5854287548988328,0.5561612760330656,Reference,Estimate
TRNLAON149E3C7A10A,0.5853443765747192,0.678827446258204,0.6286294650064064,0.7413228374809018,0.7534708297124052,0.7473474710262549,Reference,Estimate
TRNLPUN149E3F193B1,0.535818942337397,0.47985798003449276,0.5062968148056404,0.5424573677952846,0.577028761379017,0.5592092566090194,Reference,Estimate
TRNLSNU149E3EB4EB9,0.4742055963959163,0.6564881006887712,0.550653695367021,0.6546674491428098,0.6205895226766411,0.6371731639244723,Reference,Estimate
TRNPSDZ149E39CD276,0.7816783177917555,0.7296978123998608,0.7547941867002118,0.8392674640560682,0.82775361911568,0.8334707794536942,Reference,Estimate
TRNQAZC149E3265FF0,0.7174865102630466,0.8322005302140316,0.7705977254330073,0.8818116072919637,0.8613073748988882,0.871438895900742,Reference,Estimate
TRNQSQQ149E3F080BF,0.7233173043689028,0.7897024921336286,0.755053541512,0.8676211963331595,0.8432330333779101,0.8552532886808665,Reference,Estimate
TRNRGFS149E3EB9B16,0.6715038950723664,0.7137864963772923,0.6919999092260035,0.747313381619868,0.8078285157704354,0.7763935379818894,Reference,Estimate
TRNSGUS149E3C5EC1E,0.6988355816986976,0.822113630381282,0.755478555821389,0.9367892682934578,0.8721265230369271,0.9033021562316184,Reference,Estimate
TRNTBDT127F92CC08A,0.6637777546689649,0.594102113519063,0.6270102208151763,0.6891568767337888,0.7089387379999306,0.6989078591290464,Reference,Estimate
TRNTMRP149E3ED9498,0.6099328312218946,0.6723189909817623,0.6396082556529576,0.8341388668305943,0.7374239512263621,0.7828054621579933,Reference,Estimate
TRNTNSE149E339CB0F,0.6021433112795848,0.5015416848128683,0.5472575452365116,0.4934638945025986,0.5754238172741913,0.531301603962999,Reference,Estimate
TRNVHIM149E375DDA7,0.6861775731874747,0.6468672788064173,0.6659428133747548,0.8057294766475092,0.8035427799328982,0.804634642636517,Reference,Estimate
TRNVHMZ127FA1E7FFD,0.8157798494883379,0.7185704217673092,0.764095762874783,0.8861004937862682,0.8418345655176623,0.8634005313741854,Reference,Estimate
TRNVUSO127F8603CA8,0.6169238778813357,0.7379853202599368,0.6720461654830229,0.7799732439813103,0.7483781543167968,0.7638491218671469,Reference,Estimate
TRNVZYX149E3E7CB36,0.7439617533908144,0.6354676310158397,0.6854480821386955,0.7480190885248824,0.7884733616538991,0.7677136652924954,Reference,Estimate
TRNWLCF149E392F223,0.748746404267176,0.8230435598704756,0.784139000844652,0.8677615995335509,0.8428096141470729,0.8551036203875565,Reference,Estimate
TRNXKOP149E3A76670,0.6761827865219996,0.7459177692351112,0.7093404944900632,0.7641062368709439,0.7963214255792023,0.7798812882919777,Reference,Estimate
TRNYEJC149E37E503D,0.37332399832969526,0.48963126641283394,0.4236398097391731,0.49134752538905324,0.48469898160569813,0.4880006095279939,Reference,Estimate
TRNZIUE149E334CE5E,0.6783030698617359,0.6122545785863113,0.6435887008866408,0.7130745960132676,0.7211494084737966,0.7170892712767973,Reference,Estimate
TRNZSTP149E32DDD82,0.6254810841496717,0.5889961589012304,0.6066905874729396,0.6750735778624942,0.6734829664512574,0.6742773341003026,Reference,Estimate
TROBDCW149E3B9DEC1,0.45353750379977087,0.3923916644988408,0.42075469837876617,0.5009519672963827,0.5287610153223355,0.5144809773723865,Reference,Estimate
TROCTGN127F9FBCB6F,0.35232506482686765,0.4406235157966426,0.3915580721393668,0.3787845473550441,0.5009000858559388,0.4313664354883395,Reference,Estimate
TROCVGG149E34EBF31,0.6945838317570232,0.7724879722760183,0.7314674773172937,0.8335405636875569,0.8057229691863602,0.8193957401518875,Reference,Estimate
TRODGYK149E3CAFA9B,0.5942518412400959,0.46603042500589825,0.5223881355937104,0.6120816149688489,0.6059644911516192,0.6090076927205854,Reference,Estimate
TRODQFS149E3D43363,0.526687792487498,0.6832227231550154,0.5948292261014347,0.8860757199061416,0.8051966863588821,0.8437023283636375,Reference,Estimate
TROEXGK127F847B850,0.4917483293923013,0.582811418287312,0.5334213233138786,0.6769485798382858,0.6862827781888811,0.681583722860897,Reference,Estimate
TROEYRZ149E37A0689,0.8016293702065908,0.8075558654427667,0.8045817044304323,0.800065237928871,0.8075960494975042,0.8038130053202854,Reference,Estimate
TROFSOZ149E375AFC9,0.6268322643526444,0.6620514909877636,0.6439606884552587,0.7363256529031793,0.6868170756375834,0.7107102070674856,Reference,Estimate
TROGHCK149E3C77537,0.4778700140546043,0.5501778082403488,0.5114810250158099,0.5703767651806947,0.564598114650892,0.5674727291047705,Reference,Estimate
TROIPHG149E34008B8,0.8047259146328282,0.8352365753828601,0.819697427412908,0.8983658920938928,0.9353344887633234,0.9164775349081168,Reference,Estimate
TROJGGU149E3BA435D,0.6614550030557805,0.6503846136995122,0.6558730978198412,0.7409903368386864,0.6916848946428816,0.7154891936501718,Reference,Estimate
TROJTML149E2F4307C,0.6213416501696611,0.6132743208214378,0.6172816283916639,0.847519252409356,0.7278790393713551,0.7831562373920866,Reference,Estimate
TROJVTL149E385A1B6,0.9013639525685574,0.898100864351307,0.8997294498734087,0.9013639525685574,0.898100864351307,0.8997294498734087,Reference,Estimate
TROKBVV149E3EC4C41,0.5060690843542124,0.6363592475440388,0.5637845854012477,0.6001933293787012,0.5432329918688298,0.5702944071855471,Reference,Estimate
TROMDKK149E36F9DA0,0.7072966237281106,0.7960831345309936,0.7490681049380202,0.8579328939569155,0.8319781598941415,0.8447562122282449,Reference,Estimate
TRONMEC149E3886747,0.7291129127822008,0.7152094766761905,0.7220942756199425,0.6970918866165668,0.7199951227933956,0.708358421423613,Reference,Estimate
TRONVYV149E3415A2C,0.6574304158003851,0.616254845906353,0.6361770709984068,0.6923589736905386,0.623265596412471,0.6559979776525043,Reference,Estimate
TROODRH149E365410C,0.7565948891502888,0.8347729378658155,0.7937636135003452,0.8868372538757107,0.8465209650443384,0.8662102498996079,Reference,Estimate
TROOLCK149E3DDE511,0.5738508926812201,0.6266229349082926,0.5990770016097453,0.716670281885368,0.7498170409679755,0.7328690561980555,Reference,Estimate
TROOZRN149E2E1A502,0.5029282228452474,0.5076626408708046,0.5052843419526817,0.6249346756672618,0.5827567049363931,0.6031091688512542,Reference,Estimate
TROPWER149E3BE16E5,0.6339891040773278,0.6454327918203924,0.6396597693698547,0.6934141685626024,0.612270760022938,0.6503210854343316,Reference,Estimate
TROQOWJ127F9D570A3,0.7163489322086782,0.719244761132284,0.7177939259885382,0.7558604731074486,0.8029778061684943,0.778707057087684,Reference,Estimate
TROQPJX149E3523677,0.6334571099481457,0.6211593290362913,0.6272479479181116,0.6638789552347757,0.7019913522534739,0.682403421412531,Reference,Estimate
TROQWBM149E376A1AD,0.715497472609269,0.8688785468236611,0.784763713451371,0.9010885307677888,0.8759856240342464,0.8883597758728934,Reference,Estimate
TRORSKP127FA1EA406,0.7288102585109447,0.7490078233513803,0.7387710193334805,0.8012334327149161,0.758818595449511,0.7794494248442355,Reference,Estimate
TROSPTM149E3681865,0.6299393327983084,0.6342069757345277,0.6320659506792589,0.5930925508357627,0.6297904288296327,0.6108908507807006,Reference,Estimate
TROTZBN127F8DD6AF1,0.5010824289441067,0.3402980893675691,0.40532764777464175,0.4917253543606697,0.42225977956274924,0.4543527723398367,Reference,Estimate
TROTZXG149E3D156F0,0.6351920504354914,0.6442151576894233,0.6396717860204771,0.6940852028395595,0.6875887704567707,0.6908217140026207,Reference,Estimate
TROUCLD149E3E29CEF,0.855711832412216,0.7783033373180035,0.8151740415713411,0.8474255006768969,0.8505925323078639,0.8490060630227597,Reference,Estimate
TROUVBM149E3A2C650,0.6356079796886385,0.5747766722934446,0.6036637012049668,0.6407320398058797,0.6171839429924885,0.6287375820590073,Reference,Estimate
TROUZRP149E3506958,0.6419242544347294,0.6839164130954307,0.662255343833722,0.8337857287759979,0.8315442598063233,0.8326634858264189,Reference,Estimate
TROVGTG149E309B5E6,0.5068274676316704,0.6191354405657336,0.5573804344324543,0.716617616667148,0.7415515507685713,0.7288714050676527,Reference,Estimate
TROVPUC149E3B5F537,0.5613812127683693,0.5977068568893498,0.5789748147431099,0.6332431723020362,0.626645320781376,0.6299269705506452,Reference,Estimate
TROVWOJ149E3B0950B,0.38523645138774876,0.4922733479501528,0.43222682600279044,0.5238781593244166,0.4835073682484719,0.5028838377459719,Reference,Estimate
TROWKIP149E32811AC,0.9173698650701574,0.8031087642892452,0.8564451381846039,0.9200403759460045,0.9308035597706508,0.9253906723709536,Reference,Estimate
TROXQFJ149E386AAE8,0.6414368788891874,0.6471029848104966,0.644257474044998,0.7156836086585331,0.6723147260591258,0.6933216233262194,Reference,Estimate
TROYPAQ149E2E1477E,0.5209287051145295,0.5401085907651326,0.5303452949318838,0.5981942717027199,0.5168145585480246,0.5545346369794667,Reference,Estimate
TROYQYU149E3A124EC,0.7305850772146295,0.7587359130684228,0.7443944445169671,0.7838074451465257,0.7690372172596878,0.7763520860468749,Reference,Estimate
TROYRFP149E3AF313A,0.5857403643655009,0.4339035896755611,0.49851685131617407,0.6346117598653613,0.788823251394549,0.7033640564273086,Reference,Estimate
TROYSRF149E2BCDDBF,0.5169950609790228,0.4648431724359516,0.48953405174156656,0.6495510479888881,0.6909543136305183,0.6696132837379449,Reference,Estimate
TROZLMZ127F8603C9C,0.45709132141600545,0.6029564925187617,0.5199882048692585,0.6597611525614763,0.7382525942467977,0.696803423533953,Reference,Estimate
TROZSIM149E3D92690,0.6125158299178817,0.6626870674316617,0.6366144868826931,0.7056321540551689,0.7711608281433939,0.736942662709141,Reference,Estimate
TROZURE149E3AE4362,0.5048833497143402,0.6176258500746216,0.5555927882185153,0.7359708559194847,0.6793732901313307,0.7065404456180091,Reference,Estimate
TRPAGNJ149E33C3821,0.2873742020072521,0.2107054030230757,0.24313903416577715,0.26624812048118196,0.21159205468890727,0.2357942667739061,Reference,Estimate
TRPAOSG149E2BDBD67,0.6997955223224978,0.718564065849611,0.7090556160464843,0.7021712446843038,0.7139177628566816,0.7079957848381235,Reference,Estimate
TRPAQCL149E3F1FCAA,0.6757696735223339,0.5625956564725584,0.6140111869913412,0.6504250132826331,0.6660052936473726,0.658122955216844,Reference,Estimate
TRPBIIJ127FADB1A1F,0.6361281562001059,0.5287168445613105,0.5774702578675733,0.644899786982097,0.5778179533474002,0.6095187184047111,Reference,Estimate
TRPCOVG127F8F3EC4A,0.5275139319493766,0.6555783111166308,0.5846149268997805,0.7869748228385508,0.7648284480797501,0.7757436057900072,Reference,Estimate
TRPDWVI149E3B57EC4,0.5776484702320156,0.5897907181960491,0.5836564499461847,0.6249400436483872,0.6097159532433128,0.6172341371074508,Reference,Estimate
TRPEKMS149E34781B4,0.41803844365457593,0.5702938922635056,0.482438472330438,0.6337756964070972,0.6212008282413185,0.6274252622177194,Reference,Estimate
TRPFDLT149E3475293,0.48440763408054216,0.5305799359753371,0.5064435842544728,0.5916255043017977,0.6109634617547264,0.601139003222191,Reference,Estimate
TRPFTHN149E3372300,0.5759782274748391,0.656089432332438,0.6134293442276083,0.8217437753909299,0.7732737530998067,0.7967723011598732,Reference,Estimate
TRPGAEW149E310F92A,0.4020434936658844,0.5417355789849384,0.4615513760152995,0.5757456961413006,0.6104290360700999,0.5925803016589749,Reference,Estimate
TRPHVKU149E31970E9,0.5600067789502309,0.6402852104333363,0.5974613868553615,0.701851622751561,0.6811106224212435,0.6913255908297676,Reference,Estimate
TRPHWMS149E30D3CAC,0.42881824242941424,0.35828824530343906,0.39039326451667034,0.4695082825441653,0.4326808819508623,0.4503429342074829,Reference,Estimate
TRPIGXM127FAB14CEF,0.6567856912630218,0.7599903404489509,0.7046290591207004,0.7553662023247434,0.7607662118286029,0.7580565904685295,Reference,Estimate
TRPIILG127F8A926DA,0.5114627676122139,0.5715022863366269,0.5398182332857575,0.7487749325096866,0.7342668648848519,0.7414499350782477,Reference,Estimate
TRPJFKC149E388EB80,0.6603450930741759,0.6930079087193809,0.6762823467018054,0.808130219384945,0.796337368990354,0.8021904554123958,Reference,Estimate
TRPJMUO149E34AC72F,0.6194999402782215,0.5866679924722166,0.6026371227942103,0.7214927515616831,0.9684132780536511,0.8269136252396717,Reference,Estimate
TRPKGUF149E3758E50,0.5099696657482048,0.6390796477664116,0.5672711005954083,0.599356105665031,0.583122113851921,0.5911276732491864,Reference,Estimate
TRPKMIZ127F8DE2737,0.7551809341144753,0.7545334722335442,0.7548570643375234,0.834378579106654,0.8272757731391364,0.830811995513118,Reference,Estimate
TRPKMSN149E3C0749C,0.651463696728073,0.5073339090487782,0.5704354620975408,0.7441914242740795,0.7080535605854602,0.7256728626477453,Reference,Estimate
TRPKWTG149E2E29E63,0.8623290721382436,0.7335962232226776,0.7927706294706827,0.8084330742285957,0.817345463431965,0.8128648403243455,Reference,Estimate
TRPLBLU149E3BFA2C6,0.524901980102801,0.5113690885713096,0.518047169835363,0.7130385527370756,0.7771198743644665,0.743701368179826,Reference,Estimate
TRPMBOE149E3AA8508,0.4589162391909807,0.5007608377335732,0.4789262678301587,0.5672350078871033,0.617852820818343,0.5914629130446848,Reference,Estimate
TRPOSTJ149E3819EB0,0.7102182131125094,0.7601743187455935,0.7343476447493484,0.8222067845381247,0.798974884421094,0.8104243752871013,Reference,Estimate
TRPPEXI149E3ADC22F,0.79853183742942,0.7920701683862121,0.7952878779505134,0.899549299189813,0.9003244080998531,0.8999366867459501,Reference,Estimate
TRPPWEP149E395F484,0.7115443756802817,0.7061929077028395,0.708858541721048,0.8257277811775816,0.7820737049061398,0.8033081081949571,Reference,Estimate
TRPPYUM149E3B856BA,0.6144263920337593,0.6442997804411983,0.629008593197429,0.7127022565533168,0.7020662273402758,0.7073442618657058,Reference,Estimate
TRPQAYT149E38EB56B,0.3108874111519495,0.3173455268913936,0.3140832749177187,0.366634779907053,0.37596220571144595,0.37123991401494966,Reference,Estimate
TRPQHWA127FA1E615B,0.8361777427741574,0.7926647270644692,0.8138400299927439,0.8779954252428922,0.8797651648919921,0.8788794041672697,Reference,Estimate
TRPQIGL149E38486EB,0.7055117998501832,0.7257026442024351,0.7154648009526011,0.8598915562153318,0.8258604144412847,0.8425324832501246,Reference,Estimate
TRPQUIW149E3D17C72,0.7501965815783723,0.7212488484295243,0.7354379707526946,0.815240443990376,0.8289292067298081,0.8220278415125752,Reference,Estimate
TRPRGZL149E3D70933,0.7152578953165327,0.6882333367157049,0.7014854338536295,0.8396217553441657,0.8373003759928265,0.8384594589146724,Reference,Estimate
TRPRZWQ149E3B51161,0.8449484535257779,0.8521182199578847,0.8485181913290157,0.888626028443273,0.8875064337663701,0.8880658782335501,Reference,Estimate
TRPTCAI149E38FFC99,0.7744907491246175,0.7991826436125642,0.7866429809330315,0.8374854246862043,0.8302171416587396,0.8338354446353031,Reference,Estimate
TRPTQTR149E3CC333A,0.6602447081246913,0.5788881565198918,0.6168956579937763,0.7855890230649968,0.801520814190756,0.7934749550480042,Reference,Estimate
TRPTQWQ149E37728AD,0.5732769197485376,0.6127034842852536,0.5923348564538994,0.7235003044098544,0.6213965713042435,0.668572611947138,Reference,Estimate
TRPTSTW149E2DFBB05,0.5941284563571237,0.5744823103811914,0.5841402423903589,0.7340835521030239,0.7245015946533849,0.7292610997584534,Reference,Estimate
TRPTUHC149E32C7126,0.6843428695380979,0.6567821198301469,0.6702793014953867,0.8353455471393698,0.842181124426063,0.8387494089946556,Reference,Estimate
TRPUBEZ149E37E1883,0.5185183405604055,0.5443230152351164,0.5311074226638369,0.6894447754403501,0.7812589954288975,0.7324859612563228,Reference,Estimate
TRPUIZO149E311E3E0,0.6152842351725458,0.705939919276706,0.6575019111590429,0.7607938552940305,0.7446123070984711,0.7526161138021527,Reference,Estimate
TRPUJDB149E3B1ACF2,0.8027496682371159,0.8013842593657703,0.8020663826961646,0.8459370988325821,0.8316159243387561,0.8387153820606854,Reference,Estimate
TRPUZRU149E3174A67,0.7260323221631814,0.7289819603636664,0.7275041514764444,0.7233743262317404,0.7675770056369989,0.7448204209156891,Reference,Estimate
TRPWORD149E317C83E,0.5828945704852484,0.711616030731088,0.6408555019845599,0.7758912894706127,0.7721426323409845,0.774012422106591,Reference,Estimate
TRPWQXQ149E3C9FD11,0.41851797402562657,0.41128287527042506,0.4148688829509778,0.4627651144515875,0.49474912747565847,0.4782229372176638,Reference,Estimate
TRPWYKI127F8D2ED7E,0.5365355300346383,0.5537679719283792,0.5450155700680812,0.6930451253530475,0.6880798737499608,0.6905535743189951,Reference,Estimate
TRPXXCL149E3E6A86C,0.6780280390625776,0.7977345006578037,0.7330262757259838,0.8906527349122821,0.8796338078147555,0.8851089783969707,Reference,Estimate
TRPYKFL149E2E66B60,0.7686894002630071,0.759248709126918,0.7639398890342007,0.8423016655602171,0.8395522399680001,0.8409247054401698,Reference,Estimate
TRPZBZR149E365964A,0.7936762594205147,0.7338700195586608,0.7626023774722157,0.8878641047796549,0.9242624536449624,0.9056977308476094,Reference,Estimate
TRPZXAB127F8DD6DB5,0.8543280128833424,0.8986402992327447,0.8759240835490484,0.9118531801622723,0.9016320532259312,0.9067138126448806,Reference,Estimate
TRQAGLO149E37AC02D,0.5813951267647751,0.6523997125158018,0.6148542715263707,0.7719067034103312,0.6810383852829807,0.7236310566319621,Reference,Estimate
TRQAJER149E37661DC,0.8578545061270286,0.8249584648763385,0.8410849555549177,0.8629148465611122,0.8595458887067081,0.8612270729646059,Reference,Estimate
TRQALTY149E3D385C1,0.4193621083835374,0.40141907141686145,0.4101944641948892,0.4071215741816033,0.4186506502440154,0.41280563021612715,Reference,Estimate
TRQBMJV149E332882B,0.7921080833466192,0.8355970788624169,0.8132716120276594,0.8898849606913766,0.8730395165466299,0.8813817561615589,Reference,Estimate
TRQBTIW149E3380BCA,0.8930887495161843,0.8882106124510927,0.8906430015276936,0.8941763097447252,0.8974348853526266,0.8958026342062327,Reference,Estimate
TRQBXOJ127F954FBE4,0.7382535343087598,0.7263221687917174,0.7322392513028085,0.7577414709674278,0.7744068729092745,0.7659835359294447,Reference,Estimate
TRQBXSM149E344ED1C,0.8498458274111143,0.8417035431922747,0.8457550888318981,0.8499550171411935,0.8498059655646659,0.8498804848177838,Reference,Estimate
TRQDNDB149E3E61A7E,0.5283499026072815,0.3618713697029881,0.4295442243089875,0.5370993273860826,0.5851337998790644,0.5600885639720655,Reference,Estimate
TRQEXUY127F8A926CF,0.7762676062045186,0.8135482267155301,0.7944708077594734,0.8750359702017003,0.8319742253461132,0.8529619510853739,Reference,Estimate
TRQFJTH149E3BBF50B,0.601982122819216,0.6149054471738657,0.6083751622591188,0.6607401558982875,0.5824328852801827,0.6191202393763461,Reference,Estimate
TRQGPYH149E3AE9D3A,0.26427703631195676,0.207375427290413,0.2323938389281453,0.2586513467711483,0.2201388129171335,0.2378461598905413,Reference,Estimate
TRQHXNX127FA620029,0.323071339574616,0.48231996491839124,0.3869516750441136,0.6553184144117383,0.635117403399005,0.6450597914537696,Reference,Estimate
TRQHZQL149E32FE0FE,0.453547360245375,0.48507684757084796,0.46878254769022953,0.7841474473517542,0.5955333841994325,0.6769478452602697,Reference,Estimate
TRQJVYO149E3B3B60B,0.4842223141773045,0.5708838766918404,0.5239941046512494,0.6009658426360445,0.547688749241235,0.573091742317616,Reference,Estimate
TRQKIFR149E3A06E36,0.702059488211338,0.7069241679936109,0.7044834301663877,0.7970054268699704,0.8146289273682974,0.8057208191056063,Reference,Estimate
TRQOUHV149E35CD310,0.6127004654139794,0.5046310437300904,0.5534394632665849,0.721415717449734,0.8006097109399324,0.7589524041343234,Reference,Estimate
TRQPBDX127F92CD3B3,0.5814059861810473,0.7005611169025558,0.6354459893285791,0.7421892184887711,0.724867119262267,0.7334259045268735,Reference,Estimate
TRQPDEK149E3650142,0.5974543747998602,0.7988974924793019,0.6836454522432681,0.7958015748482026,0.7884694228666663,0.7921185319203516,Reference,Estimate
TRQPWQI149E394B4F4,0.4789284630533898,0.6222921801562227,0.5412783337292262,0.6117570020018505,0.5320844546739154,0.56914599292299,Reference,Estimate
TRQRDES127F9522C43,0.40238785423367834,0.46714200114411886,0.43235379740040664,0.6438965824727041,0.559591821133253,0.5987914135736917,Reference,Estimate
TRQRQZS149E38C4980,0.5727485789525582,0.6982661463424672,0.6293096926245224,0.714796431656035,0.6937316609052433,0.7041065327141273,Reference,Estimate
TRQRXXK149E3BEB330,0.6990398518799386,0.5985113970924933,0.644881377445895,0.7240761750687177,0.7341052257730848,0.7290562116193116,Reference,Estimate
TRQSBOD149E351007E,0.7849495265965463,0.710072987186675,0.7456362028030236,0.8396927048299486,0.9001228292389669,0.8688582879763105,Reference,Estimate
TRQSILX149E38F360C,0.7304284966227006,0.702021529495132,0.7159433432740464,0.7718342225880884,0.7019582385543622,0.735239737790384,Reference,Estimate
TRQSXJL127F8D302BB,0.9110431108313407,0.9142549299091383,0.9126461945901316,0.913286874678413,0.912810154247651,0.9130484522367741,Reference,Estimate
TRQTIBF149E38D0D49,0.7015833952188175,0.6977153588615067,0.6996440308961676,0.8512668761290053,0.8478259090431406,0.8495429082988729,Reference,Estimate
TRQTPWV149E3ACAE9B,0.7138358878066279,0.7357894243034546,0.724646420766277,0.8736978064202361,0.8681298076762051,0.8709049075998014,Reference,Estimate
TRQTTVG149E39099B9,0.7791377597006264,0.8053002610231342,0.7920030105984004,0.9042269355450949,0.9053591755425601,0.9047927013281856,Reference,Estimate
TRQTZGM149E3BB7021,0.8104433253471247,0.8038321267993465,0.8071241881277196,0.798198927132009,0.8378643068701156,0.8175507852345787,Reference,Estimate
TRQUISX127FA57F892,0.7635586301693074,0.7648909793476987,0.7642242240542645,0.7771343914486699,0.7977377823733417,0.7873013141578101,Reference,Estimate
TRQUKHR149E32791CA,0.42345010906737673,0.4989590326904041,0.45811396970821955,0.5585327294864998,0.4754879048932723,0.5136755467499051,Reference,Estimate
TRQUYPX127F92CD749,0.7813856252065119,0.8558158819519411,0.8169088839178048,0.8924463832922525,0.869433257961057,0.8807895254745033,Reference,Estimate
TRQUZDG149E3806F61,0.8000165648506616,0.8268729525655795,0.8132230885967292,0.8644077901438585,0.8715878236823689,0.8679829586954099,Reference,Estimate
TRQVFIP149E38CB4EB,0.48409940979612764,0.5126222379257895,0.4979527100578855,0.6494306820838894,0.5944645097450765,0.6207331527196598,Reference,Estimate
TRQVVHS149E369E28B,0.5888774321760045,0.48905958575662556,0.5343469019994666,0.5675695465355316,0.5514672591477147,0.5594025515765875,Reference,Estimate
TRQWMWG149E34E2B0B,0.7830778940104289,0.8325269128016832,0.8070456572484848,0.8793259064747885,0.8552468178850132,0.8671192309610215,Reference,Estimate
TRQWQVL149E3AA51F9,0.7666417365792693,0.7324090401910902,0.7491345152005735,0.8298316466724213,0.8698833171259526,0.8493855979832704,Reference,Estimate
TRQXBKF149E34454FB,0.6499796646688705,0.7755636025195562,0.7072399440941147,0.7006700245502463,0.8597208390669343,0.7720893981896225,Reference,Estimate
TRQYKBJ149E2CB61FB,0.7037060465728039,0.6334571008722386,0.6667362811785746,0.727913579474134,0.7764004830134699,0.7513756186806085,Reference,Estimate
TRQYXHC149E347AECB,0.34635743252481094,0.28404523417496563,0.3121217064159499,0.4074597714607216,0.3240860656802587,0.3610219006146409,Reference,Estimate
TRQZQWA149E3120CCD,0.7269275426632668,0.7574802883468511,0.7418894903688851,0.7991723873667662,0.8235919706559923,0.8111984443720672,Reference,Estimate
TRQZUHU127F8D2ED7A,0.6054841305706526,0.5960496253696665,0.6007298378587406,0.6980322628920564,0.6831721458628215,0.6905222657830055,Reference,Estimate
TRQZZXY127F7D90914,0.500993531560827,0.5526943195587619,0.5255755368824612,0.6737037239906414,0.745061062913828,0.707587920589221,Reference,Estimate
TRRANWD149E3CCB0AB,0.3880534957090685,0.3842118649666588,0.38612312524999326,0.5383474001724993,0.4838390370751513,0.5096398821583403,Reference,Estimate
TRRARWC127FA1E7490,0.6656536759027715,0.6917109973586678,0.6784322255092093,0.7808618523447137,0.8229854556826789,0.8013704847845269,Reference,Estimate
TRRAUHJ149E3711AAA,0.4728518098750392,0.6045403951277535,0.5306480196373587,0.4681035978726925,0.5855610949626956,0.5202855466072522,Reference,Estimate
TRRAXIR149E3D9E643,0.8636750012957874,0.8624883990689924,0.8630812923343135,0.8616458128300143,0.8625115205244374,0.8620784493392261,Reference,Estimate
TRRBCHM149E3CD8FAA,0.10026887068454904,0.14223490403839525,0.11762071098603592,0.08974008841811694,0.2237543395004551,0.12810265460873688,Reference,Estimate
TRRBIJV149E36A897E,0.6672614069936587,0.6982884939189268,0.6824224623771589,0.7782144310342299,0.7317142947862654,0.7542483480964013,Reference,Estimate
TRRBPLR149E335A87B,0.6602786879416088,0.602960373681511,0.6303191478320318,0.6839795704859245,0.710186783069787,0.6968368582557998,Reference,Estimate
TRRCPSB149E390690D,0.5772078707141538,0.6192412567437824,0.5974862099199476,0.7405229315709423,0.7495010225505891,0.7449849284628502,Reference,Estimate
TRRFPKV149E3C83783,0.38941495613705895,0.5443613710116351,0.4540326269835906,0.5366790307220999,0.6159175130740171,0.5735745360343555,Reference,Estimate
TRRFSHJ149E3EE8CFA,0.7152635821873788,0.6942116155158298,0.7045803824275544,0.7528900942813269,0.7700149952183593,0.7613562609321171,Reference,Estimate
TRRGHHS149E3B530AA,0.5230501236675167,0.4949980353423118,0.5086375950088514,0.6657985944057138,0.6889400127107856,0.6771716546397213,Reference,Estimate
TRRGNGE149E36EF06C,0.8306175278148192,0.7983150020521499,0.8141459775208644,0.8840237232708958,0.969257323250164,0.9246805489276938,Reference,Estimate
TRRHADT149E397ABFA,0.7547594169604004,0.7943130045723708,0.7740312355724467,0.8242048510409465,0.8180030637246638,0.8210922468784377,Reference,Estimate
TRRHFIZ149E32B9626,0.8189499906598718,0.65973982233731,0.7307738466743807,0.8451877781481667,0.88451996262102,0.8644066790184037,Reference,Estimate
TRRHMPD149E377D161,0.6316413212028527,0.6579464212149606,0.6445255845836981,0.7312059004280642,0.641783231087619,0.6835825202039402,Reference,Estimate
TRRHMTU149E33FA181,0.734252520934026,0.6921028725828644,0.712554923197171,0.7565723991938541,0.7187334378712392,0.7371676676245644,Reference,Estimate
