,thirds,thirds_inv,triads,triads_inv,tetrads,tetrads_inv,root,mirex,majmin,majmin_inv,sevenths,sevenths_inv,underseg,overseg,seg,Expanded L-Precision,Expanded L-Recall,Expanded L-Measure,ref_name,est_name
TRKSBPY149E343AF57,0.9049754026589544,0.9047877636555939,0.8673531387833954,0.8671654997800348,0.8477501463986956,0.8475625073953351,0.9077617698371643,0.8682012140527618,0.9027058293778655,0.9025105423435789,0.8823038331116855,0.8821085460773989,0.9172558095412404,0.916557996058889,0.916557996058889,0.766976738755784,0.7871342069451547,0.7769247474589105,Reference,Estimate
TRKSQJL149E351A4E3,0.8589149447709225,0.8162780545665606,0.8589149447709225,0.8162780545665606,0.7140291986153269,0.6968465002884774,0.8589149447709225,0.8721203027585288,0.900022695917942,0.8553452000833321,0.7861142685931202,0.767196884886877,0.9295652621988792,0.9032467712970973,0.9032467712970973,0.7521816115467533,0.7547252603409361,0.7534512891127071,Reference,Estimate
TRKSVQD127F954FBD0,0.8228935374149622,0.8222301101392901,0.8228935374149622,0.8222301101392901,0.7093450599287306,0.7093450599287306,0.8228935374149622,0.8228935374149622,0.8228935374149622,0.8222301101392901,0.7093450599287306,0.7093450599287306,0.8985532069970807,0.8473658406219604,0.8473658406219604,0.709382317463377,0.7397495410707979,0.7242477497086877,Reference,Estimate
TRKTKGU149E39FEC67,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.9063885207774182,0.8851759788898804,0.9478807587036744,0.8851759788898804,0.8115126174040781,0.7824023595128763,0.7966916627630153,Reference,Estimate
TRKUASD149E3F332CD,0.9115672622753368,0.88555885420161,0.9115672622753368,0.88555885420161,0.7024240908341777,0.6773326538894491,0.9265482748716162,0.9138483267748954,0.9115672622753368,0.88555885420161,0.7024240908341777,0.6773326538894491,0.9283652681893585,0.5624334429466626,0.5624334429466626,0.6200221231425842,0.754549801831017,0.6807029325250743,Reference,Estimate
TRKURTJ149E3E1002E,0.858130547960835,0.8234841261724297,0.7806289257814228,0.7459825039930177,0.5669455451983265,0.5322991234099215,0.8670439411558455,0.7840175896377521,0.7806289257814228,0.7459825039930177,0.5669455451983265,0.5322991234099215,0.8125743076450002,0.8682876777415688,0.8125743076450002,0.7427501990982673,0.7270998873026687,0.7348417244111692,Reference,Estimate
TRKVJQC149E3A19224,0.6907192783355938,0.6061934144491146,0.6209619337210028,0.6061934144491146,0.5835695413525345,0.5835695413525345,0.6907192783355938,0.7666378463537904,0.7881303940815418,0.7693860584279753,0.7571208631729335,0.7571208631729335,0.8099643335877138,0.8822267517289255,0.8099643335877138,0.6679059424424795,0.4823094004853421,0.5601339204188386,Reference,Estimate
TRKWIWN149E3603415,0.6317004760237985,0.6184040026885428,0.6204401424822357,0.6071436691469799,0.4395926918081267,0.43724524134274556,0.6542179256360408,0.7531139861030917,0.6589114314070846,0.6447904910002501,0.4892816713204682,0.48666887882312376,0.6864423729022875,0.902989353215755,0.6864423729022875,0.46704232691627917,0.42920879287352065,0.44732702460352963,Reference,Estimate
TRKWXXF149E35BAEB8,0.6769504728955921,0.6769504728955921,0.43053665796048274,0.43053665796048274,0.37566884429406355,0.37566884429406355,0.8567125014894623,0.7567963301688374,0.7495647579571809,0.7495647579571809,0.6540398387427896,0.6540398387427896,0.9199115719702108,0.7273810404094287,0.7273810404094287,0.7146972758747011,0.7165704999435614,0.7156326620838623,Reference,Estimate
TRKXOTQ127FAE9049F,0.8914016273175907,0.8914016273175907,0.8778080444298901,0.8778080444298901,0.6596822001527862,0.6596822001527862,0.8914016273175907,0.8899050423857433,0.8899050423857433,0.8899050423857433,0.668773224411904,0.668773224411904,0.8893091297124879,0.9067152072950371,0.8893091297124879,0.757728755343767,0.742053815690924,0.7498093723994491,Reference,Estimate
TRKXTSL149E3514462,0.706152589524528,0.6840029954745227,0.6690528551468178,0.6469032610968126,0.4893092646625701,0.4681927689406914,0.7254333736716854,0.7651664955128524,0.6897421560713168,0.6665015173159141,0.5134116604584797,0.49125500838872893,0.902640064469685,0.719320748423338,0.719320748423338,0.65190102895426,0.5664396509393919,0.6061729652171084,Reference,Estimate
TRKYEBW149E3CB2BE6,0.9088781760527538,0.9005118919969719,0.8953860406103453,0.8904523656998186,0.7836501813642921,0.7787165064537653,0.9133163853441182,0.9121814986754749,0.93235506396496,0.9270968765298429,0.8147355156493031,0.8094773282141858,0.9164331290003696,0.9058837307360428,0.9058837307360428,0.8155304501563572,0.7839546387980953,0.7994308717177183,Reference,Estimate
TRKYFZI149E32AB3CA,0.7986315909656545,0.7707289034147824,0.7359067319832272,0.7230506219159339,0.3105450709445755,0.3105450709445755,0.8363174092070511,0.7858051692789737,0.8363589974177907,0.8217334003491841,0.36754254636350236,0.36754254636350236,0.7402195489321015,0.8457754221000133,0.7402195489321015,0.683570714500868,0.6958687775695335,0.6896649258143392,Reference,Estimate
TRKYKTY149E330C6E8,0.7311504537434099,0.6652203895137382,0.6193769311612853,0.5589475225190982,0.46908101398788915,0.41195713549921253,0.7412068482164703,0.6797926052374466,0.7779098257628265,0.7015014234856827,0.6009677269121416,0.5277829115304821,0.7888451312187219,0.815961633966003,0.7888451312187219,0.533154127706795,0.5408520590116815,0.5369755059267322,Reference,Estimate
TRKYPXK127FAA23B8D,0.8133348096685441,0.8129395763979309,0.8133348096685441,0.8129395763979309,0.8078015438799592,0.807406310609346,0.8133348096685441,0.8133348096685441,0.8133348096685441,0.8129395763979309,0.8078015438799592,0.807406310609346,0.8674259468326289,0.8563590196362203,0.8563590196362203,0.5982370606370346,0.6181636649875658,0.6080371478648828,Reference,Estimate
TRKYQYZ149E30C4E0D,0.7729991803487081,0.7725718956314287,0.7729991803487081,0.7725718956314287,0.6712705711592433,0.670843286441964,0.7879541454534851,0.7785538816733395,0.7729991803487081,0.7725718956314287,0.6712705711592433,0.670843286441964,0.9230572639596886,0.4003176400251187,0.4003176400251187,0.6454285865019299,0.6580969130195236,0.6517011911273071,Reference,Estimate
TRKYVLA127F8B1F259,0.6215612872099188,0.615969701355719,0.5850817773918071,0.5850817773918071,0.5338380373425959,0.5338380373425959,0.6263040864572773,0.8080412436026738,0.7492587077717731,0.7492587077717731,0.6836357129456104,0.6836357129456104,0.445934037728566,0.8100206493945097,0.445934037728566,0.3309961186631874,0.2694382886747231,0.2970616829438113,Reference,Estimate
TRKZLHS127FA301D0E,0.8608291503470056,0.8485113292791846,0.7999686662543788,0.7911913093520218,0.7601831323438449,0.751405775441488,0.9101008812615935,0.85061905620834,0.8996146154386899,0.8897439306389292,0.8548733033113889,0.8450026185116282,0.9301788462859869,0.9074570707070697,0.9074570707070697,0.8089322490841503,0.8094658341308436,0.809198953646134,Reference,Estimate
TRKZUNB149E2E31D84,0.6162012999389141,0.6102886471723877,0.6162012999389141,0.6102886471723877,0.32782384837911177,0.32278035478447087,0.6162012999389141,0.6709463636657748,0.6162012999389141,0.6102886471723877,0.32782384837911177,0.32278035478447087,0.8035996491170729,0.8139154837901642,0.8035996491170729,0.5173420203724387,0.4078489150004408,0.45611640500562584,Reference,Estimate
TRLBPGI149E33BDA3C,0.9388320735944211,0.9226591679232661,0.8804420184720166,0.8642691128008617,0.7386990115813002,0.7225261059101453,0.9442951484787216,0.8880548089577383,0.9292413658871959,0.9118766078913622,0.7770526953844689,0.7596879373886352,0.9242453852019371,0.8950853528463574,0.8950853528463574,0.8854133900181175,0.8622291866660844,0.8736675076742917,Reference,Estimate
TRLBUYV127FA6902E5,0.6820314051546532,0.6559994960947333,0.6820314051546532,0.6559994960947333,0.6820314051546532,0.6559994960947333,0.760089724778799,0.684459635706133,0.6820314051546532,0.6559994960947333,0.6820314051546532,0.6559994960947333,0.7914794955019019,0.8456110444177649,0.7914794955019019,0.5881518759902608,0.6358893163068376,0.6110897193029333,Reference,Estimate
TRLBYQW149E39AA843,0.9684187389761534,0.9684187389761534,0.9684187389761534,0.9684187389761534,0.46320643240063764,0.46320643240063764,0.9684187389761534,0.9684187389761534,0.9684187389761534,0.9684187389761534,0.46320643240063764,0.46320643240063764,0.9149209113062916,0.9742082218580652,0.9149209113062916,0.8913921830447895,0.7128152859983125,0.792164338036329,Reference,Estimate
TRLBYWX149E3AF5338,0.7262276968646174,0.7063522951629664,0.6917458065821387,0.6718704048804877,0.6107290101562683,0.5923502643630851,0.7314992429939122,0.817939454371374,0.7541479073198597,0.7314499849852079,0.687654564812215,0.6666658396088736,0.8709311846617197,0.8309023867151843,0.8309023867151843,0.580603661897504,0.5960673155500433,0.5882338780828771,Reference,Estimate
TRLCPPT149E34A2FD0,0.9264142098918782,0.9264142098918782,0.9264142098918782,0.9264142098918782,0.8914170247744198,0.8914170247744198,0.9397142929634145,0.9264142098918782,0.9264142098918782,0.9264142098918782,0.8914170247744198,0.8914170247744198,0.9596644096153467,0.8933891776993317,0.8933891776993317,0.8754272642579604,0.8922607158657276,0.8837638387296469,Reference,Estimate
TRLDQHJ149E387F2FD,0.907907976027466,0.7580822225021788,0.8813034027920111,0.7314776492667241,0.6953646681524834,0.6287368123847232,0.9516955237496929,0.9208389108568176,0.9644831044566267,0.7957959749972829,0.782903252866298,0.7078877000187852,0.9128088598138342,0.889881062579308,0.889881062579308,0.8652640475541336,0.8138578891110552,0.8387740710060299,Reference,Estimate
TRLFVXR149E3456EFD,0.21174669113739336,0.21008140666410857,0.21174669113739336,0.21008140666410857,0.05400492821154691,0.05233964373826212,0.4800263123749293,0.7487975486686229,0.21174669113739336,0.21008140666410857,0.05400492821154691,0.05233964373826212,0.7427027146569065,0.7299534324920249,0.7299534324920249,0.35515581303887445,0.36819010347038117,0.3615555229286134,Reference,Estimate
TRLGLWL149E3877084,0.8698318028801837,0.8698318028801837,0.8520010887714362,0.8520010887714362,0.5572635036529587,0.5572635036529587,0.8854781625043968,0.8754082424135221,0.8865565724125946,0.8865565724125946,0.6520845602750078,0.6520845602750078,0.5228715813778233,0.916907541287352,0.5228715813778233,0.7995168449746097,0.7635300473878189,0.7811091753084463,Reference,Estimate
TRLHBHG149E361B8F2,0.6396688440604408,0.5310761106075067,0.5173276061711775,0.4944371150382849,0.2873750026959247,0.26864500250058254,0.6738006584864231,0.6550962419990185,0.6009099779931468,0.5733265783786369,0.32431484209653716,0.3017448990940653,0.7708982491770511,0.76962148240968,0.76962148240968,0.4658848620428606,0.5250560765646364,0.49370384906858994,Reference,Estimate
TRLHBYQ149E3EFAAAF,0.13605085691081692,0.12484257780958305,0.13519445468687666,0.1244143766976129,0.1281608646200051,0.11738078663074134,0.32213469293877006,0.3709726060693346,0.1469935416387615,0.13527263306707465,0.13934609547124477,0.12762518689955796,0.7668420273578884,0.6677434314696888,0.6677434314696888,0.43438045984801044,0.3815983528846299,0.40628228433568564,Reference,Estimate
TRLHHRI149E36C96B2,0.9419183692219706,0.9417121662388589,0.9419183692219706,0.9417121662388589,0.7553121230931383,0.7551059201100268,0.9419183692219706,0.9419183692219706,0.9419183692219706,0.9417121662388589,0.7553121230931383,0.7551059201100268,0.9305983184175999,0.9446541771888062,0.9305983184175999,0.8680933300256829,0.8593193958643778,0.8636840805108693,Reference,Estimate
TRLHPPM149E3A84557,0.865184858624909,0.8397833875483148,0.865184858624909,0.8397833875483148,0.7787878628036504,0.7787878628036504,0.865184858624909,0.865184858624909,0.865184858624909,0.8397833875483148,0.7787878628036504,0.7787878628036504,0.9356159605673834,0.8212989983260262,0.8212989983260262,0.739594119644839,0.7679137588758072,0.7534879366816304,Reference,Estimate
TRLIBKW149E3E8F7FF,0.944253183185258,0.944253183185258,0.944253183185258,0.944253183185258,0.8339489066521709,0.8339489066521709,0.944253183185258,0.9463209131650077,0.944253183185258,0.944253183185258,0.8339489066521709,0.8339489066521709,0.9049899943925365,0.9535218634649407,0.9049899943925365,0.8890226936980157,0.8997192629338031,0.8943389958958091,Reference,Estimate
TRLIGDZ149E3804B76,0.8411747892875084,0.8411747892875084,0.8411747892875084,0.8411747892875084,0.7031688449455351,0.7031688449455351,0.8902086045670187,0.8411747892875084,0.8411747892875084,0.8411747892875084,0.7031688449455351,0.7031688449455351,0.8336901321699955,0.945828093322005,0.8336901321699955,0.7954877500496228,0.7818715319569486,0.7886208714517757,Reference,Estimate
TRLIRNS149E2E4A8F5,0.7413423286144352,0.7253021123306773,0.7358233049221858,0.7253021123306773,0.6614324275661534,0.6526109302087231,0.7413423286144352,0.8368749681248986,0.9266609313115732,0.9134110409368905,0.8329765926521502,0.8218672177490769,0.9200876088787228,0.8607233580898906,0.8607233580898906,0.6983902487948018,0.7073948712624345,0.7028637209035528,Reference,Estimate
TRLJHLI149E33DA88A,0.9433156415990611,0.9433156415990611,0.943100591866439,0.943100591866439,0.9172731294222713,0.9172731294222713,0.9433156415990611,0.943100591866439,0.9534644224318914,0.9534644224318914,0.9273531393147062,0.9273531393147062,0.953656329852501,0.9424854965766671,0.9424854965766671,0.8876758219514052,0.89071445727192,0.8891925436391364,Reference,Estimate
TRLKBIY149E385DB7A,0.9186555480041396,0.9182676177238229,0.9186555480041396,0.9182676177238229,0.7406680432491108,0.7406680432491108,0.9515774317894645,0.9186555480041396,0.9186555480041396,0.9182676177238229,0.7406680432491108,0.7406680432491108,0.9336513605720627,0.9031445599034144,0.9031445599034144,0.8905389421606787,0.9060218280035749,0.8982136687878591,Reference,Estimate
TRLKFFB149E3559EDC,0.8498224743004694,0.8484111195135247,0.8498224743004694,0.8484111195135247,0.842220438234436,0.8408090834474913,0.8498224743004694,0.8769910539491532,0.8498224743004694,0.8484111195135247,0.842220438234436,0.8408090834474913,0.9151217997405918,0.855032336340086,0.855032336340086,0.7279976325475984,0.7129008322094966,0.7203701451333242,Reference,Estimate
TRLLOYJ149E39D0872,0.8454421754341414,0.8360660629585973,0.8327756280732626,0.8233995155977185,0.7614989066051961,0.7521227941296522,0.8454421754341414,0.8327756280732626,0.8948723959421564,0.8847971440342379,0.8182808527162793,0.8082056008083607,0.8703942069420441,0.8381117535415508,0.8381117535415508,0.692679604972328,0.7019279699094104,0.6972731220925841,Reference,Estimate
TRLLTGA149E3BC27EE,0.874707747838573,0.874707747838573,0.874707747838573,0.874707747838573,0.6619939232086135,0.6619939232086135,0.9356467551025698,0.8922507953842691,0.874707747838573,0.874707747838573,0.6619939232086135,0.6619939232086135,0.9625416576653827,0.8147837482500537,0.8147837482500537,0.855739587499078,0.8653771328846305,0.860531377047725,Reference,Estimate
TRLMCKC149E3133C1D,0.8632650413068776,0.8626163213378795,0.8590172139207402,0.8583684939517419,0.6507340428612094,0.6500853228922112,0.8765219431994422,0.8868341839140976,0.8625991994928485,0.8619371298852154,0.6731021160535674,0.6724242150206852,0.9259060403287898,0.8746830091682953,0.8746830091682953,0.7908989369143455,0.7756291705469678,0.7831896325428709,Reference,Estimate
TRLMIXE149E3898756,0.8893783634263361,0.8893783634263361,0.854285433245028,0.854285433245028,0.5789012085838978,0.5789012085838978,0.9355287360049896,0.9085889842089857,0.8706009403256656,0.8706009403256656,0.6114913811218511,0.6114913811218511,0.9661009805628691,0.7687597707151256,0.7687597707151256,0.8616155169250862,0.8464476365745133,0.8539642301198295,Reference,Estimate
TRLMOYB127F8B4D8B9,0.7678222369815697,0.6709857840572062,0.7595505373747056,0.6706753478511656,0.6055640421849162,0.5654972091400613,0.7719078345342003,0.7782347207127347,0.776206833720791,0.6853826869894327,0.6188435458477375,0.5778980812806789,0.8788240751921984,0.883684995102572,0.8788240751921984,0.6490874687958801,0.610486667716752,0.6291955898348569,Reference,Estimate
TRLNINW149E2E6FB20,0.904658212110316,0.8851644959555802,0.904658212110316,0.8851644959555802,0.842234594962964,0.842234594962964,0.904658212110316,0.9052910585783441,0.904658212110316,0.8851644959555802,0.8622136721911453,0.8622136721911453,0.9248542726091576,0.9326702581071616,0.9248542726091576,0.8219638168428544,0.8597397056105698,0.8404274837743734,Reference,Estimate
TRLNVUM149E362C57F,0.9643060974252757,0.9643060974252757,0.9643060974252757,0.9643060974252757,0.6654375178785588,0.6654375178785588,0.9643060974252757,0.9652707303894901,0.9643060974252757,0.9643060974252757,0.8818985799988384,0.8818985799988384,0.9514948605966421,0.954043007102775,0.9514948605966421,0.9269633840578644,0.8949604285037465,0.9106808327372419,Reference,Estimate
TRLONQT149E3DD4C0E,0.8646747216918386,0.8466666219852667,0.855944191243527,0.8379360915369551,0.8128607109557502,0.7948526112491783,0.8726201694274989,0.855944191243527,0.8806264088614193,0.862099023154207,0.8554062548078383,0.8364556019855451,0.8220612180446047,0.9382803344563008,0.8220612180446047,0.766220910015464,0.7293287512645442,0.7473198034976295,Reference,Estimate
TRLPAOL149E316DA9F,0.8570029785769187,0.8570029785769187,0.8570029785769187,0.8570029785769187,0.8530573715836482,0.8530573715836482,0.9293270515850605,0.8570029785769187,0.8570029785769187,0.8570029785769187,0.8530573715836482,0.8530573715836482,0.9423265142726386,0.9047650476773459,0.9047650476773459,0.8390269511600017,0.8453671294043792,0.8421851078429132,Reference,Estimate
TRLQALV149E387368F,0.53935146514983,0.5348055998811106,0.3727612288285639,0.3682153635598445,0.07536054540825785,0.07215085283957541,0.8097094580900672,0.6536476840780808,0.7043094355417671,0.6939509240818209,0.20092102486974478,0.19236356662786466,0.8003316664022201,0.827467827369114,0.8003316664022201,0.6353685275456504,0.6560431606838771,0.6455403506244631,Reference,Estimate
TRLQMKN149E34BB767,0.8301935548969763,0.8151919506221498,0.8301935548969763,0.8151919506221498,0.7703648145072299,0.7656106051574318,0.8613690531484717,0.8329250199513901,0.8301935548969763,0.8151919506221498,0.7703648145072299,0.7656106051574318,0.8624627766519657,0.8773178366536774,0.8624627766519657,0.7433607568411666,0.7494221135093883,0.7463791292849202,Reference,Estimate
TRLQMRV149E2E2E832,0.8450935960419692,0.8208189272368369,0.6970037287203509,0.6824652603642274,0.6826451278274488,0.6696979867378163,0.8498584812978123,0.7273031543548734,0.8932831101239986,0.8746505437624953,0.874881062711442,0.8582879485239547,0.8102304834892814,0.9255946452115251,0.8102304834892814,0.7216718586428665,0.685790752151499,0.7032739384329839,Reference,Estimate
TRLRZDX127F8DD65E5,0.9263873399124899,0.9263873399124899,0.9263873399124899,0.9263873399124899,0.857723292133754,0.857723292133754,0.9263873399124899,0.9316200057487775,0.9263873399124899,0.9263873399124899,0.857723292133754,0.857723292133754,0.9644150085699372,0.8303589153971442,0.8303589153971442,0.8685214982265449,0.8411112566512001,0.8545966456452826,Reference,Estimate
TRLSCIF149E3488ACD,0.7737264251862528,0.38673558206957803,0.7470738084895349,0.36626181334428054,0.6649256744650618,0.28599144887041494,0.7917073592025698,0.8021133332291079,0.8801892411740028,0.4307701598653968,0.7847186789444738,0.33751566613450157,0.9605552409315236,0.7798985770021152,0.7798985770021152,0.7020950541486601,0.7041817600797542,0.7031368589333657,Reference,Estimate
TRLSVMR149E335FFAA,0.5886015734266048,0.5842678871105089,0.5886015734266048,0.5842678871105089,0.4438619148351609,0.4411856531402244,0.7114610702689135,0.6154560646212153,0.5924449369984154,0.588082953217836,0.44676017877363516,0.44406644202057566,0.7930109539875163,0.8521395455657926,0.7930109539875163,0.514513839698009,0.5177286638671704,0.5161162456457551,Reference,Estimate
TRLTABN127FA62001E,0.8123865999229865,0.8123865999229865,0.8123865999229865,0.8123865999229865,0.7153236105763048,0.7153236105763048,0.8312640225901669,0.8123865999229865,0.8123865999229865,0.8123865999229865,0.7153236105763048,0.7153236105763048,0.9449482950412857,0.792011861977495,0.792011861977495,0.6045412862038082,0.6682981139230235,0.6348229027453831,Reference,Estimate
TRLTJPK149E3903789,0.6743159945282087,0.64333635873618,0.6150180841153035,0.6035006936434012,0.4125782443780765,0.40682428314049,0.7182059094539555,0.7903188276579802,0.7117903288090732,0.69802592138807,0.6022102557509994,0.5933918423258099,0.8685074238553965,0.7438260318045993,0.7438260318045993,0.5745735136887483,0.6215245546194913,0.5971275377054222,Reference,Estimate
TRLTQKF149E3F05633,0.8250981536524247,0.7193307728103594,0.7962400660015179,0.7193307728103594,0.7161923229669858,0.7017515748763551,0.8390364768546921,0.8384453224541687,0.8203062693369918,0.7410724075045934,0.8173129070617666,0.800833241721031,0.889938173343149,0.9195548482110297,0.889938173343149,0.7878498601852297,0.729225051932759,0.757404727505122,Reference,Estimate
TRLUVHO149E3B65B46,0.3966410587078574,0.3828399523484772,0.38292077323832435,0.36911966687894415,0.2829330515415442,0.269131945182164,0.4581659235273818,0.507748730444048,0.41951436070404763,0.4042207915792624,0.3950985313103844,0.37552549954879155,0.6387529738988478,0.8364513388969331,0.6387529738988478,0.48925123102307144,0.45956732843397124,0.4739449474997002,Reference,Estimate
TRLUZKQ149E39630F5,0.3469726189036001,0.3469726189036001,0.3397702258536835,0.3397702258536835,0.33364146721211685,0.33364146721211685,0.3469726189036001,0.3503680168815328,0.3503680168815328,0.3503680168815328,0.3440480958060588,0.3440480958060588,0.5650301068148647,0.899507258002358,0.5650301068148647,0.3954397707828739,0.39795683397336806,0.39669430966686725,Reference,Estimate
TRLVJDT149E3B04B10,0.8947559283489013,0.8947144326445334,0.2344774106051187,0.2344774106051187,0.2344774106051187,0.2344774106051187,0.9107578797528767,0.8397371569974554,0.8397371569974554,0.8397371569974554,0.8397371569974554,0.8397371569974554,0.9427190293594652,0.8640919653280204,0.8640919653280204,0.7877671683940948,0.7132028975470542,0.7486329539008082,Reference,Estimate
TRLVQWZ149E34D4B9D,0.5876347118102694,0.5857107098843695,0.5835959224525545,0.5816719205266547,0.5370305975621946,0.5351065956362948,0.658983117548814,0.5942520900283481,0.5942520900283481,0.5922929567964372,0.5746574123501211,0.5725986060677357,0.5555161813916307,0.9283702078054756,0.5555161813916307,0.5407935827564468,0.5698359876241382,0.5549350630475578,Reference,Estimate
TRLVTIO127F9522C3C,0.42723414837633106,0.4070871518418683,0.4081694583493768,0.38802246181491395,0.24726577675095157,0.2385035297137719,0.4450181726778755,0.48667006802721025,0.43542238085687635,0.4139301966213714,0.2680936156661471,0.25859330179164147,0.8853315791725488,0.7097451653617426,0.7097451653617426,0.38436989791872,0.3263782305594443,0.3530082236913837,Reference,Estimate
TRLVVHS149E3F2F105,0.8390096338542119,0.8375766600255345,0.828503038263001,0.8270700644343236,0.6365032887019022,0.6350703148732249,0.9181605134720869,0.8727896753569759,0.9238559193957329,0.9222580238023284,0.7097588105590462,0.7081609149656417,0.9559454471965645,0.8756131296600469,0.8756131296600469,0.8725314559728975,0.812168442844748,0.8412685421633941,Reference,Estimate
TRLYWPY149E3CF625E,0.9328784452532807,0.9328784452532807,0.9328784452532807,0.9328784452532807,0.9328784452532807,0.9328784452532807,0.9337635723524303,0.9337635723524303,0.9328784452532807,0.9328784452532807,0.9328784452532807,0.9328784452532807,0.953341013376526,0.9399360230493689,0.9399360230493689,0.8642584003663125,0.8775841528266064,0.870870303080424,Reference,Estimate
TRMAUAX149E3C7D3EA,0.921670376498595,0.8999366995992579,0.9187274418463329,0.8969937649469959,0.9187274418463329,0.8969937649469959,0.9325358117614282,0.9300086913466707,0.9425285271604977,0.9201960365071342,0.9425285271604977,0.9201960365071342,0.9591091488516764,0.9360117018615618,0.9360117018615618,0.8668471230610884,0.850477698490271,0.8585843946492553,Reference,Estimate
TRMBFAW149E39FBDB4,0.6357491624292595,0.6318679661503646,0.6357491624292595,0.6318679661503646,0.620377871053154,0.6164966747742591,0.9411744554495356,0.6366358346368501,0.6357491624292595,0.6318679661503646,0.620377871053154,0.6164966747742591,0.8774809849608176,0.8263425085453379,0.8263425085453379,0.6121945132623046,0.7569968144867598,0.6769386965775042,Reference,Estimate
TRMCOCH149E3B6C906,0.7483036711892967,0.65902714030448,0.6369755547284608,0.6120119809377449,0.5593954547771738,0.544918858018971,0.7757151398308408,0.8214236644957646,0.7796934908963051,0.7635349418459305,0.6798467659601135,0.6771851099510595,0.7823869149480223,0.7846014759315681,0.7823869149480223,0.6531264537082908,0.6262160149144179,0.6393882093458584,Reference,Estimate
TRMCTQX149E33070E0,0.9725594948575301,0.9725594948575301,0.9725594948575301,0.9725594948575301,0.6792200296627376,0.6792200296627376,0.9725594948575301,0.9725594948575301,0.9725594948575301,0.9725594948575301,0.6792200296627376,0.6792200296627376,0.9611240253217583,0.9139756784110563,0.9139756784110563,0.923875518343926,0.9018760113350219,0.912743222623086,Reference,Estimate
TRMDVZU149E389C14F,0.8329299790779217,0.8329299790779217,0.831184577678219,0.831184577678219,0.5476938429629639,0.5476938429629639,0.8347993624655146,0.841000405576823,0.8965899120993717,0.8965899120993717,0.613752743706804,0.613752743706804,0.9032238340291184,0.8084514276428231,0.8084514276428231,0.7387734889588161,0.7204438732133317,0.729493559507176,Reference,Estimate
TRMECJP149E3116D62,0.9547761765236878,0.9547761765236878,0.9547761765236878,0.9547761765236878,0.8373686259213855,0.8373686259213855,0.9547761765236878,0.9547761765236878,0.9547761765236878,0.9547761765236878,0.8373686259213855,0.8373686259213855,0.9045491778624816,0.8668806720381835,0.8668806720381835,0.8774048576353889,0.879952607766278,0.8786768858851295,Reference,Estimate
TRMEIQX127F9FBCB52,0.7786984265250794,0.6222225609756078,0.748593558154967,0.5963890340689102,0.5447328480172537,0.4595964133620911,0.7834077622919062,0.7867512720535346,0.7797230500462973,0.6211892576319924,0.5728055595084052,0.48328163367080523,0.8172111124937754,0.8372077180465669,0.8172111124937754,0.6586293083322508,0.6263769949754853,0.642098401998483,Reference,Estimate
TRMFXCV149E3BC8790,0.931185204339078,0.931185204339078,0.931185204339078,0.931185204339078,0.8462990519443603,0.8462990519443603,0.931185204339078,0.931185204339078,0.931185204339078,0.931185204339078,0.8462990519443603,0.8462990519443603,0.9573213528241282,0.9141593710454947,0.9141593710454947,0.8746629340007374,0.8861097039623754,0.8803491112979152,Reference,Estimate
TRMHJGW149E3931ECC,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9748527694466196,0.9839700339878067,0.9748528108002897,0.9748528108002897,0.9518222627534917,0.9536436514123611,0.9527320865723017,Reference,Estimate
TRMJAZQ149E39E0743,0.7975140354654855,0.7975140354654855,0.77969295650327,0.77969295650327,0.628573674771083,0.628573674771083,0.9047197251949539,0.8282313833461438,0.8253283010422825,0.8253283010422825,0.6738081100787003,0.6738081100787003,0.9751612300838369,0.8310546548334303,0.8310546548334303,0.8585438540782606,0.8038707270873041,0.830308251664081,Reference,Estimate
TRMJCPH127F8DD69E3,0.8996560118023098,0.8875692566183085,0.8760837226456832,0.8639969674616819,0.43035783952134987,0.4194180804852053,0.9287119908204231,0.9288643144004575,0.8972335718421799,0.8848550259961576,0.4407472614123531,0.42954340175673605,0.7562729830888167,0.8607791984263578,0.7562729830888167,0.8275034220666909,0.8258877830551802,0.8266948131865252,Reference,Estimate
TRMJPZM149E34D297C,0.792148857379587,0.7898100862603903,0.7821053559819802,0.7797665848627835,0.4937311911793928,0.49287091744555744,0.8154767232363866,0.8151320635389618,0.7900401250824107,0.7876776262024109,0.4987402899788381,0.49787128842669937,0.9072767615015869,0.8231541990952691,0.8231541990952691,0.7959707313138833,0.7589841968113494,0.7770375787290407,Reference,Estimate
TRMKNRQ149E3125A8F,0.8459472651774466,0.8459472651774466,0.6547909599320854,0.6547909599320854,0.6077254824869982,0.6077254824869982,0.8462240188686317,0.6598984448941198,0.7984696848899204,0.7984696848899204,0.7441018730695207,0.7441018730695207,0.7544409692840037,0.8523912783491439,0.7544409692840037,0.737938630654124,0.7014905805694204,0.7192531517435934,Reference,Estimate
